vendorid,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,ratecodeid,pulocationid,dolocationid,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2020-01-01T01:36:45.000,2020-01-01T01:49:04.000,N,1,145,7,1,2.14,10.5,0.5,0.5,2.95,0,0.3,14.75,1,1,0
2,2020-01-01T01:50:31.000,2020-01-01T01:57:37.000,N,1,7,7,1,1.46,7,0.5,0.5,0,0,0.3,8.3,2,1,0
2,2020-01-01T01:21:14.000,2020-01-01T01:29:46.000,N,1,92,192,1,1.91,9,0.5,0.5,1.8,0,0.3,12.1,1,1,0
2,2020-01-01T01:05:33.000,2020-01-01T01:16:54.000,N,1,152,151,1,1.59,8.5,0.5,0.5,2.94,0,0.3,12.74,1,1,0
2,2020-01-01T01:00:23.000,2020-01-01T01:28:15.000,N,1,256,198,3,3.44,18.5,0.5,0.5,0,0,0.3,19.8,2,1,0
2,2020-01-01T01:43:18.000,2020-01-01T01:53:40.000,N,1,129,70,1,2.01,8.5,0.5,0.5,0,0,0.3,9.8,2,1,0
2,2020-01-01T01:45:03.000,2020-01-01T01:51:09.000,N,1,173,56,1,1.29,6.5,0.5,0.5,1.56,0,0.3,9.36,1,1,0
2,2020-01-01T01:15:37.000,2020-01-01T01:29:17.000,N,1,7,56,1,6.64,20,0.5,0.5,0,0,0.3,21.3,2,1,0
2,2020-01-01T01:43:04.000,2020-01-01T01:55:07.000,N,1,82,129,1,1.49,9.5,0.5,0.5,0,0,0.3,10.8,2,1,0
2,2020-01-01T00:22:10.000,2020-01-01T00:31:30.000,N,1,51,51,1,1.81,8.5,0.5,0.5,0,0,0.3,9.8,1,1,0
2,2020-01-01T00:57:36.000,2020-01-01T01:10:53.000,N,1,208,18,1,5.85,18.5,0.5,0.5,0,0,0.3,19.8,1,1,0
2,2020-01-01T01:35:55.000,2020-01-01T01:46:09.000,N,1,181,25,2,2.18,9.5,0.5,0.5,0,0,0.3,10.8,2,1,0
2,2020-01-01T01:53:58.000,2020-01-01T02:09:56.000,N,1,106,14,2,5.65,19,0.5,0.5,0,0,0.3,20.3,2,1,0
2,2020-01-01T01:55:21.000,2020-01-01T02:06:01.000,N,1,82,129,1,1.62,9,0.5,0.5,0,0,0.3,10.3,2,1,0
2,2020-01-01T01:11:41.000,2020-01-01T01:11:43.000,N,5,264,264,1,0.00,10,0,0,0,0,0.3,10.3,1,2,0
2,2020-01-01T01:52:37.000,2020-01-01T02:09:16.000,N,1,130,191,1,4.21,15.5,0.5,0.5,0,0,0.3,16.8,2,1,0
