vendorid,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,ratecodeid,pulocationid,dolocationid,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2021-01-02T12:38:21.000,2021-01-02T12:44:18.000,N,1,102,63,6,1.77,7,0,0.5,0,0,0.3,7.8,2,1,0
2,2021-01-02T12:40:54.000,2021-01-02T12:40:56.000,N,5,264,264,1,0.06,1,0,0,0,0,0.3,1.3,1,2,0
2,2021-01-02T12:42:47.000,2021-01-02T12:42:50.000,N,5,25,264,1,0.01,9,0,0,0,0,0.3,9.3,1,2,0
2,2021-01-02T12:04:51.000,2021-01-02T12:18:31.000,N,1,75,243,1,4.27,15,0,0.5,0,0,0.3,15.8,2,1,0
2,2021-01-02T12:03:46.000,2021-01-02T12:11:47.000,N,1,129,173,1,0.93,7,0,0.5,0,0,0.3,7.8,2,1,0
2,2021-01-02T12:02:46.000,2021-01-02T12:12:10.000,N,1,95,95,1,1.64,8.5,0,0.5,0.55,0,0.3,9.85,1,1,0
2,2021-01-02T12:33:14.000,2021-01-02T12:46:29.000,N,1,74,141,1,2.67,12,0,0.5,3.11,0,0.3,18.66,1,1,2.75
2,2021-01-02T12:22:13.000,2021-01-02T12:35:48.000,N,1,97,17,1,2.58,11.5,0,0.5,0,0,0.3,12.3,2,1,0
2,2021-01-02T12:54:28.000,2021-01-02T12:59:27.000,N,1,65,65,1,0.61,5,0,0.5,0.87,0,0.3,6.67,1,1,0
1,2021-01-02T12:28:52.000,2021-01-02T13:01:15.000,N,1,25,33,2,4.40,22,0.5,0.5,4.65,0,0.3,27.95,1,1,0
2,2021-01-02T12:38:24.000,2021-01-02T12:40:44.000,N,1,49,49,1,0.50,4,0,0.5,0,0,0.3,4.8,2,1,0
2,2021-01-02T12:42:43.000,2021-01-02T13:08:18.000,N,1,49,97,1,1.23,16,0,0.5,0,0,0.3,16.8,2,1,0
2,2021-01-02T12:29:53.000,2021-01-02T12:42:05.000,N,1,69,116,1,2.53,11,0,0.5,0,0,0.3,11.8,2,1,0
2,2021-01-02T13:00:11.000,2021-01-02T13:12:15.000,N,1,74,151,1,1.76,9.5,0,0.5,0,0,0.3,10.3,2,1,0
2,2021-01-02T12:16:36.000,2021-01-02T12:27:05.000,N,1,41,239,1,2.65,10.5,0,0.5,2.81,0,0.3,16.86,1,1,2.75
1,2021-01-02T12:13:09.000,2021-01-02T12:17:00.000,N,1,95,95,1,0.70,4.5,0,0.5,0,0,0.3,5.3,2,1,0
1,2021-01-02T12:57:52.000,2021-01-02T12:59:25.000,N,1,95,95,1,0.20,3,0,0.5,0,0,0.3,3.8,4,1,0
1,2021-01-02T12:57:22.000,2021-01-02T13:13:02.000,N,1,42,140,1,4.80,16.5,2.75,0.5,2,0,0.3,22.05,1,1,2.75
2,2021-01-02T12:07:43.000,2021-01-02T12:13:12.000,N,1,41,75,1,1.21,6,0,0.5,1.36,0,0.3,8.16,1,1,0
2,2021-01-02T12:16:07.000,2021-01-02T12:20:35.000,N,1,74,263,1,1.25,6,0,0.5,0,0,0.3,6.8,2,1,0
2,2021-01-02T12:45:07.000,2021-01-02T12:51:30.000,N,1,42,42,1,1.28,7,0,0.5,0,0,0.3,7.8,2,1,0
2,2021-01-02T12:51:21.000,2021-01-02T13:00:41.000,N,1,42,166,1,1.70,8.5,0,0.5,0,0,0.3,9.3,2,1,0
2,2021-01-02T12:28:16.000,2021-01-02T12:36:33.000,N,1,65,49,2,1.44,7.5,0,0.5,1.66,0,0.3,9.96,1,1,0
2,2021-01-02T12:51:26.000,2021-01-02T13:00:27.000,N,1,7,226,1,1.21,8,0,0.5,0,0,0.3,8.8,2,1,0
2,2021-01-02T12:51:15.000,2021-01-02T13:02:13.000,N,1,166,244,1,2.08,10,0,0.5,3.24,0,0.3,14.04,1,1,0
2,2021-01-02T12:33:50.000,2021-01-02T12:56:17.000,N,1,74,79,1,8.76,27,0,0.5,6.11,0,0.3,36.66,1,1,2.75
2,2021-01-02T12:59:36.000,2021-01-02T13:18:20.000,N,1,97,37,1,3.43,15,0,0.5,3.16,0,0.3,18.96,1,1,0
2,2021-01-02T13:00:05.000,2021-01-02T13:28:21.000,N,1,82,263,1,7.19,25.5,0,0.5,5.81,0,0.3,34.86,1,1,2.75
2,2021-01-02T12:48:43.000,2021-01-02T13:54:15.000,N,1,15,177,1,25.76,77,0,0.5,2.75,12.24,0.3,92.79,1,1,0
1,2021-01-02T12:16:47.000,2021-01-02T12:24:56.000,N,1,116,74,1,2.00,9,0,0.5,1.95,0,0.3,11.75,1,1,0
2,2021-01-02T12:07:17.000,2021-01-02T12:12:06.000,N,1,42,41,1,0.87,5.5,0,0.5,0,0,0.3,6.3,2,1,0
2,2021-01-02T12:32:45.000,2021-01-02T12:59:46.000,N,1,82,218,1,11.88,35,0,0.5,0,0,0.3,35.8,2,1,0
2,2021-01-02T12:02:46.000,2021-01-02T12:09:02.000,N,1,166,116,1,0.90,6,0,0.5,0,0,0.3,6.8,2,1,0
